2,0,1.122,0.5,0.05,-6.702684,0,0,3
2,0,1.122,0.5,0.05,-9.017178,0,0,17
2,0,1.122,0.5,0.05,-5.038403,0,0,13
0,0,1.122,0.5,0.05,-4.403591,0,0,10
2,0,1.122,0.5,0.05,-5.039289,0,0,16
2,0,1.122,0.5,0.05,-16.08961,0,0,0
2,0,1.054997,0.5,0.05,-24.57441,15,0,0
0,0,1.122,0.5,0.05,-16.59176,1,1,0
2,-0.420704,0.7919235,0.04279023,0.05,-11.36949,845,0,0
